lat	lon	name
-22.935	-50.262	6040752470
-23.071	-50.362	6040752470
-23.521	-50.956	6040752470
-19.114	-42.176	6040013420
-2.0175	-58.1739	6040262110
4.991	-73.047	6040102250
-12.0765	-77.208	undefined
-25.603	-49.128	6040814830
-16.606	-56.456	6040814820
-24.322	-47.638	6040014330
-20.287	-43.632	6040639920
-19.499	-43.746	6040639920
-16.152	-45.694	6040595200
12.87	-67.92	undefined
12.87	-67.92	undefined
-24.5617	-48.6683	6040014330
-24.0894	-46.849	6040014330
-22.4506	-49.2408	6040752470
-24.7569	-48.0687	6040014330
-24.7569	-48.0687	6040014330
-23.8454	-47.0853	6040014330
-24.2246	-47.1774	6040014330
-24.7161	-47.6912	6040014330
-24.369	-46.791	6040014330
-24.134	-46.866	6040014330
-23.596	-45.569	6040013750
-22.584	-45.169	6040013750
-22.235	-41.862	6040013760
-23.7703	-46.311	6040752460
-21.2936	-46.4853	6040709820
-21.1768	-49.1725	6040752460
-22.6216	-52.7641	6040752470
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-22.374	-41.721	undefined
-22.374	-41.721	undefined
-16.773	-64.795	6040285990
-11.414	-66.396	6040285990
-11.395	-66.41	6040285990
-11.417	-66.376	6040285990
-11.414	-66.396	6040285990
-11.408	-66.367	6040285990
-11.395	-66.367	6040285990
-11.267	-66.297	6040285990
-11.395	-66.41	6040285990
-5.044	-81.062	undefined
-1.0	-90.9	6040040110
-3.85	-32.45	undefined
-3.85	-32.45	undefined
0.3	-89.95	6040040110
7.66667	-59.2333	undefined
7.66667	-59.2333	undefined
7.66667	-59.2333	undefined
10.47	-67.89	undefined
-17.8014	-48.372	6040709810
-17.8014	-48.372	6040709810
-23.2911	-51.2337	6040752470
-22.8626	-48.1058	6040752460
-15.5817	-47.5064	6040709810
-22.676	-45.559	6040709820
-20.956	-43.763	6040709820
-20.4032	-48.6357	6040709820
-22.9904	-48.4272	6040752470
-21.0667	-50.115	6040752460
-21.38	-46.475	6040709820
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-25.058	-47.887	undefined
-7.1	-38.49	6040009770
-7.48664	-36.1235	6040009770
-22.944	-50.527	6040752470
-22.639	-52.16	6040752470
-14.7602	-40.0853	6040012580
-24.6431	-48.2933	6040014330
-21.9811	-42.8933	6040013750
-22.1672	-44.13	6040013750
-16.254	-56.251	6040814820
-3.314	-79.281	6040032290
-3.15	-64.78	6040280410
5.56	-67.47	6040102330
-3.42	-64.7	6040280410
1.43628	-52.8033	6040006470
6.786	-75.114	6040000740
-23.0005	-43.581	undefined
-18.5433	-39.7939	6040012800
-13.4069	-41.1728	6040011790
-22.935	-50.262	6040752470
-22.936	-50.262	6040752470
-3.8725	-73.5453	6040280410
5.03	-73.113	6040102250
-22.879	-42.632	undefined
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
-22.944	-50.527	6040752470
7.008	-75.065	6040000740
8.701	-74.466	6040000740
-24.865	-49.9789	6040752470
-4.62056	-43.4636	6040008320
-23.189	-50.966	6040752470
4.1364	-72.9294	6040102250
-22.944	-50.527	6040752470
6.96	-75.099	6040000740
-25.2772	-49.5606	6040014330
-23.055	-50.868	6040752470
-22.909	-49.996	6040752470
-22.909	-49.996	6040752470
-23.189	-50.966	6040752470
-23.513	-50.953	6040752470
-23.055	-50.868	6040752470
-19.979	-41.714	6040013420
-22.639	-52.16	6040752470
-15.5797	-39.4103	6040012590
-27.5211	-51.7784	6040016760
-28.13	-54.93	6040016760
-6.02583	-44.2492	6040008320
-22.944	-50.527	6040752470
-22.639	-52.16	6040752470
-14.4542	-40.0609	6040012580
-15.0635	-39.9885	6040012590
-22.635	-52.822	6040752470
-22.9868	-41.9934	6040013760
10.16	67.26	undefined
-4.87472	-43.3469	6040008320
-15.915	-47.9112	6040709810
-15.8499	-47.387	6040639910
-22.944	-50.527	6040752470
4.711	-73.085	6040102250
-3.87	-73.23	6040280410
-22.935	-50.262	6040752470
-12.532	-52.341	6040239820
-13.8894	-38.9429	undefined
-13.8894	-38.9429	undefined
-29.157	-50.051	6040014330
-29.157	-50.051	6040014330
7.163	-73.551	6040000740
-2.246	-49.417	6040007950
-13.4041	-41.6354	6040012580
-22.936	-50.262	6040752470
-23.189	-50.966	6040752470
6.77317	-76.7916	6040000010
-25.441	-48.874	6040014330
6.80453	-75.1376	6040000740
-27.265	-54.054	6040016760
-22.639	-52.16	6040752470
-25.105	-47.781	undefined
-22.916	-49.992	6040752470
-22.944	-50.527	6040752470
-22.639	-52.16	6040752470
-31.9172	-51.9431	6040014330
-29.5839	-50.2809	6040014330
5.66922	-74.7925	6040000740
6.497	-74.398	6040000740
-22.909	-49.996	6040752470
-22.909	-49.996	6040752470
5.45872	-75.7357	6040000740
-19.576	-56.247	6040814820
-5.9878	-35.1136	undefined
-5.70333	-63.2936	6040280410
-15.6668	-47.9516	6040709810
-15.5461	-47.8615	6040345000
-14.7602	-40.0853	6040012580
-13.474	-38.914	6040011790
-3.533	-80.228	6040032290
-19.9142	-40.765	6040013420
-23.071	-50.362	6040752470
-15.5278	-48.0659	6040345000
-13.8894	-38.9429	undefined
-27.521	-51.836	6040016760
-29.252	-50.278	6040015560
-19.275	-42.425	6040013420
-22.369	-47.477	6040709820
-22.58	-45.1317	6040013750
1.08519	-57.0514	6040262110
-22.944	-50.527	6040752470
-29.72	-50.199	6040014330
-23.347	-44.944	6040013760
-23.024	-48.828	6040752470
-22.639	-52.16	6040752470
-16.607	-42.829	6040012790
-18.0739	-40.5703	6040012800
-22.639	-52.16	6040752470
3.45779	-51.7086	6040005500
-13.692	-57.706	6040262220
-22.2183	-41.7589	6040013760
-19.3192	-43.6794	6040639920
-19.934	-40.13	6040013430
-2.18333	-79.3508	6040032290
-24.27	-47.4	6040014330
9.0856	-72.2307	6040000750
3.68763	-59.9504	6040280400
-26.474	-49.169	6040014330
-25.528	-48.798	6040014330
-3.69	-73.27	6040280410
-30.2792	-50.8481	6040014330
-6.57967	-37.3292	6040009770
-17.326	-44.767	6040639920
-23.189	-50.966	6040752470
-22.639	-52.16	6040752470
-22.639	-52.16	6040752470
-22.639	-52.16	6040752470
-13.474	-38.914	6040011790
-22.639	-52.16	6040752470
-7.235	-80.3735	undefined
-3.84036	-32.4167	6040009770
-14.6373	-40.0583	6040012580
-53.595	-37.097	undefined
-27.2638	-54.0541	6040016760
-19.885	-40.575	6040013420
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
-22.639	-52.16	6040752470
-13.8894	-38.9429	undefined
-10.8031	-40.3801	6040011790
-32.0702	-52.1608	undefined
-13.1877	-76.3624	undefined
4.764	-73.292	6040102250
-5.10808	-36.3382	6040009770
5.25653	-75.717	6040000740
-27.379	-51.988	6040016760
-4.486	-56.29	6040262220
-22.639	-52.16	6040752470
6.508	-74.398	6040000740
5.331	-75.077	6040000740
7.221	-75.576	6040000740
-13.8894	-38.9429	undefined
10.162	-72.433	6040000750
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
5.639	-74.858	6040000740
-22.944	-50.527	6040752470
-17.148	-45.86	6040639910
-21.678	-41.28	6040013750
-8.75453	-35.0873	undefined
-22.531	-52.027	6040752470
-15.5058	-47.9784	6040345000
-22.944	-50.527	6040752470
-15.3392	-40.6515	6040012590
-29.2266	-50.0033	6040014330
-23.189	-50.966	6040752470
-18.95	-39.725	undefined
-15.5959	-47.8886	6040345000
-20.214	-46.381	6040639920
-19.022	-42.122	6040013420
3.882	-76.35	6040000740
-3.84014	-59.1698	6040285990
-22.639	-52.16	6040752470
-26.176	-48.91	6040014330
-14.6982	-40.0647	6040012580
-4.62056	-43.4636	6040008320
-5.31083	-44.2475	6040008320
-16.086	-39.619	6040012790
-9.0	-34.59	undefined
-12.81	-38.49	undefined
-13.8894	-38.9429	undefined
-15.898	-52.217	6040527680
-21.98	-53.714	6040814830
-15.2544	-39.4519	6040012590
-14.4657	-39.9643	6040012580
-23.189	-50.966	6040752470
-3.17194	-59.9222	6040280410
-15.856	-52.254	6040527680
6.577	-74.397	6040000740
-18.0028	-40.1928	6040012800
-22.916	-49.992	6040752470
5.61084	-48.1311	undefined
-15.6668	-47.9516	6040709810
-5.01556	-62.9828	6040280410
-0.43083	-64.7628	6040280400
4.848	-73.067	6040102250
-18.0139	-40.5994	6040012800
-10.19	-67.628	6040280410
-15.583	-39.079	6040012590
-33.746	-53.495	undefined
-33.746	-53.495	undefined
-9.11	-45.922	6040401900
-17.96	-45.704	6040639910
-18.725	-44.352	6040639920
-19.764	-45.404	6040639920
-17.984	-44.169	6040639920
-15.672	-44.637	6040595200
-17.602	-44.667	6040639920
-17.984	-44.169	6040639920
3.632	-68.993	6040134450
3.059	-69.531	6040134450
-24.191	-46.849	6040014330
-24.2518	-47.2483	6040014330
-24.7569	-48.0687	6040014330
-24.1113	-46.7167	6040014330
-23.556	-45.148	undefined
-24.144	-46.712	6040014330
-22.584	-45.169	6040013750
-22.637	-44.616	6040013750
-23.728	-46.814	6040752460
-23.6558	-46.8311	6040752460
-20.3423	-46.7867	6040709820
-23.5112	-45.8591	6040752460
-22.786	-45.6882	6040709820
-22.7914	-53.3494	6040814830
-21.5748	-46.3236	6040709820
-21.4331	-50.0613	6040752460
-25.4198	-54.5356	6040814830
-24.0735	-52.2911	6040814830
-0.26	-91.4	6040040110
-0.3	-90.54	6040040110
-0.26	-91.4	6040040110
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-23.506	-45.034	undefined
-22.374	-41.721	undefined
-22.374	-41.721	undefined
-22.374	-41.721	undefined
-18.148	-67.927	6040040470
-16.773	-64.795	6040285990
-20.941	-64.259	6040814820
-21.266	-63.5	6040814820
-10.756	-65.907	6040285990
-11.395	-66.41	6040285990
-11.419	-66.369	6040285990
-11.393	-66.408	6040285990
-10.756	-65.907	6040285990
-21.264	-63.538	6040814820
-11.419	-66.369	6040285990
-19.431	-66.776	6040040470
-18.185	-68.189	6040040470
-18.185	-68.189	6040040470
-18.185	-68.189	6040040470
-18.982	-68.355	6040040470
-18.991	-68.636	6040040470
-21.957	-66.995	6040040470
-11.417	-66.376	6040285990
-3.85	-32.45	undefined
-3.85	-32.45	undefined
-3.85	-32.45	undefined
7.65	-59.3	undefined
-1.28	-90.5	undefined
7.65	-58.9333	6040004480
7.68333	-59.2333	6040004480
7.51667	-59.55	6040004480
7.66667	-59.2333	undefined
7.48333	-59.5667	6040004480
7.51667	-59.55	6040004480
10.47	-67.91	undefined
-22.783	-45.467	6040013750
-15.672	-44.637	6040595200
-15.672	-44.637	6040595200
-23.6416	-51.8592	6040814830
-22.7914	-53.3494	6040814830
-21.3775	-47.6592	6040709820
-22.8277	-48.3707	6040752460
-21.9271	-47.3679	6040709820
-22.635	-52.822	6040752470
-23.9383	-50.729	6040752470
-15.7255	-47.9402	6040709810
-22.676	-45.559	6040709820
-20.649	-46.165	6040709820
-23.9383	-50.729	6040752470
-23.6416	-51.8592	6040814830
-21.107	-50.2646	6040752460
-23.15	-48.267	6040752460
-22.7914	-53.3494	6040814830
-23.506	-45.034	undefined
-23.863	-46.152	6040014330
-25.058	-47.887	undefined
-25.058	-47.887	undefined
-11.0887	-43.1328	6040011780
-26.352	-45.139	undefined
-24.055	-46.341	6040014330
-23.506	-45.034	undefined
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-24.616	-46.133	undefined
-24.616	-46.133	undefined
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-23.863	-46.152	6040014330
-25.058	-47.887	undefined
-22.639	-52.16	6040752470
-22.639	-52.16	6040752470
7.189	-75.06	6040000740
4.701	-73.083	6040102250
-3.051	-54.925	6040239720
-2.94	-44.2408	6040008320
-13.8894	-38.9429	undefined
6.805	-75.138	6040000740
7.162	-73.551	6040000740
-14.3135	-39.3433	6040012580
2.71736	-60.7449	6040280400
-25.046	-49.093	6040014330
-22.944	-50.527	6040752470
-5.31083	-44.2475	6040008320
-6.41494	-38.8731	6040009770
5.67253	-74.8442	6040000740
-9.0	-34.59	undefined
-23.783	-54.312	6040814830
-13.0099	-38.5322	undefined
-25.447	-49.16	6040814830
-22.944	-50.527	6040752470
6.398	-76.713	6040000010
-23.189	-50.966	6040752470
-2.005	-58.266	6040262110
-13.3581	-57.6185	6040262220
-22.639	-52.16	6040752470
6.508	-74.398	6040000740
-31.8708	-52.8361	6040015940
-6.36194	-44.3489	6040008320
-16.741	-42.571	6040012790
-27.2638	-54.0541	6040016760
-22.936	-50.262	6040752470
-22.944	-50.527	6040752470
-22.546	-52.028	6040752470
-22.661	-51.381	6040752470
5.50108	-74.6872	6040000740
3.94888	-67.9295	6040134450
-13.8894	-38.9429	undefined
-15.8866	-52.0423	6040527680
-22.8674	-43.2243	6040013760
-32.0702	-52.1608	undefined
-0.55194	-64.8017	6040280400
-13.085	-50.25	6040527680
5.54069	-75.1321	6040000740
-15.6052	-47.6928	6040709810
-15.63	-56.063	6040814820
-17.339	-44.956	6040639920
-4.89086	-43.415	6040008320
-28.783	-54.449	6040016760
-12.372	-41.518	6040011790
-23.0005	-43.581	undefined
-2.94	-44.2408	6040008320
-25.058	-47.887	undefined
-25.105	-47.781	undefined
6.40378	-76.7519	6040000010
-12.927	-51.891	6040239820
-15.7004	-47.1217	6040639910
-22.639	-52.16	6040752470
-14.7238	-39.1711	6040012590
-2.94	-44.2408	6040008320
-4.87472	-43.3469	6040008320
-14.3509	-57.552	6040814820
-23.071	-50.362	6040752470
-22.916	-49.992	6040752470
-23.189	-50.966	6040752470
-22.639	-52.16	6040752470
-15.7004	-47.1217	6040639910
-23.389	-45.023	6040013760
-31.48	-52.213	6040015570
7.211	-75.588	6040000740
0.36989	-67.3137	6040280400
-15.8779	-52.3043	6040527680
-23.189	-50.966	6040752470
-10.098	-78.182	6040029280
-15.615	-47.014	6040595200
-22.639	-52.16	6040752470
0.10072	-67.122	6040280400
-7.47603	-38.3529	6040009770
1.69086	-57.4222	6040262110
-13.2747	-76.286	undefined
-14.351	-43.788	6040562020
0.96902	-61.9006	6040280400
-8.712	-74.798	6040280410
-22.639	-52.16	6040752470
-22.639	-52.16	6040752470
-21.036	-49.384	6040752460
-22.936	-50.262	6040752470
-27.143	-53.884	6040016760
-20.199	-46.249	6040639920
-4.526	-56.243	6040262220
-6.104	-35.191	6040009770
-14.351	-57.552	6040814820
-2.481	-54.789	6040262220
-22.935	-50.262	6040752470
-14.604	-40.102	6040012580
-18.763	-43.459	6040013420
-25.786	-50.228	6040814830
-1.567	-47.164	6040007960
-22.944	-50.527	6040752470
8.21	-72.54	6040000750
-6.02583	-44.2492	6040008320
-23.564	-45.309	6040013760
-27.961	-48.683	6040014330
-0.574	-79.362	undefined
6.497	-74.398	6040000740
-23.071	-50.362	6040752470
-23.071	-50.362	6040752470
-22.916	-49.992	6040752470
-19.499	-43.746	6040639920
-15.9274	-47.9031	6040709810
6.942	-75.135	6040000740
-4.87472	-43.3469	6040008320
-2.94	-44.2408	6040008320
-16.536	-42.798	6040012790
-17.472	-43.506	6040012790
-17.595	-43.482	6040012790
-18.0997	-40.4478	6040012800
-18.0139	-40.5994	6040012800
-2.94	-44.2408	6040008320
3.872	-76.434	6040000740
-16.6579	-41.5011	6040012790
-6.36194	-44.3489	6040008320
-29.5874	-50.2703	6040014330
-22.639	-52.16	6040752470
6.49	-74.411	6040000740
-14.6257	-41.1801	6040012580
-2.7175	-79.6347	6040032290
-2.94	-44.2408	6040008320
-4.89167	-43.4147	6040008320
-29.2469	-50.07	6040014330
1.69086	-57.4222	6040262110
-0.388	-79.344	undefined
-22.6636	-43.0867	6040013760
-22.935	-50.262	6040752470
-18.945	-42.363	6040013420
-18.933	-43.447	6040013420
-15.907	-52.152	6040527680
-20.214	-46.381	6040639920
-5.65819	-37.7715	undefined
-29.173	-50.103	6040014330
-23.521	-50.956	6040752470
-22.916	-49.992	6040752470
-19.002	-42.231	6040013420
-4.89086	-43.415	6040008320
-14.664	-39.224	6040012590
-20.146	-46.67	6040709810
-23.024	-48.828	6040752470
-15.726	-47.94	6040709810
-13.8641	-53.2589	6040239820
-22.639	-52.16	6040752470
6.21789	-73.4189	6040000740
-17.7558	-40.8111	6040012800
-22.378	-47.427	6040709820
-14.664	-39.224	6040012590
-19.231	-52.986	6040752460
-15.8866	-52.0423	6040527680
14.313	-80.368	undefined
-2.62289	-60.9989	6040280400
-23.124	-52.451	6040814830
-22.661	-51.381	6040752470
-23.189	-50.966	6040752470
-23.055	-50.868	6040752470
0.574	-79.3621	6040032290
-12.0765	-77.208	undefined
-17.9715	-38.7015	undefined
-22.6006	-43.0917	6040013760
-27.2638	-54.0541	6040016760
2.872	-60.726	6040280400
-15.2755	-40.6263	6040012590
-31.9222	-52.3136	6040015940
1.54	-75.529	6040280410
-22.944	-50.527	6040752470
-23.071	-50.362	6040752470
-22.916	-49.992	6040752470
-22.916	-49.992	6040752470
-14.604	-40.102	6040012580
-13.8894	-38.9429	undefined
-20.331	-46.498	6040639920
-19.192	-46.412	6040709810
-2.94	-44.2408	6040008320
-19.022	-42.122	6040013420
5.33147	-75.0775	6040000740
-3.1	-60.0167	6040280400
-12.3234	-41.2249	6040011790
-26.15	-51.6	6040814830
15.87	114.13	undefined
-2.66478	-56.0975	6040262220
-4.87472	-43.3469	6040008320
-22.374	-41.721	undefined
-23.391	-50.996	6040752470
-23.068	-50.859	6040752470
-23.513	-50.953	6040752470
-22.644	-51.446	6040752470
-22.661	-51.381	6040752470
-22.898	-48.389	6040752460
-26.447	-49.165	6040014330
-22.944	-50.527	6040752470
-22.944	-50.527	6040752470
5.257	-75.717	6040000740
-6.54197	-39.9104	6040009770
-23.513	-50.953	6040752470
-23.189	-50.966	6040752470
-9.0	-34.59	undefined
-5.31083	-44.2475	6040008320
-14.424	-39.373	6040012580
-5.59014	-35.2558	undefined
-29.174	-50.117	6040014330
-23.391	-50.996	6040752470
-13.41	-41.633	6040012580
-22.03	-43.137	6040013750
-20.146	-46.67	6040709810
-23.524	-45.792	6040752460
-3.051	-54.925	6040239720
-22.916	-49.992	6040752470
-20.184	-45.849	6040639920
-23.484	-51.078	6040752470
0.10072	-67.122	6040280400
-18.0997	-40.4478	6040012800
-15.911	-52.261	6040527680
-14.424	-39.373	6040012580
-30.3	-51.297	6040014330
-4.87472	-43.3469	6040008320
-17.049	-42.456	6040012790
-17.595	-43.482	6040012790
-28.1414	-49.8931	6040016760
-29.509	-50.0916	6040014330
-23.071	-50.362	6040752470
-22.916	-49.992	6040752470
-19.011	-43.372	6040013420
0.0089	-66.9266	6040280400
6.9085	-75.1763	6040000740
-29.157	-50.051	6040014330
-9.0	-34.59	undefined
-15.5959	-47.8886	6040345000
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
-22.944	-50.527	6040752470
-3.051	-54.925	6040239720
-22.936	-50.262	6040752470
-0.412778	-62.8961	6040280400
-13.8894	-38.9429	undefined
-22.6692	-53.0929	6040752470
-4.87472	-43.3469	6040008320
-23.513	-50.953	6040752470
-21.245	-43.542	6040013750
-22.033	-43.143	6040013750
-23.369	-46.024	6040013750
-23.53	-45.798	6040752460
-4.20444	-69.9206	6040280410
-22.936	-50.262	6040752470
3.872	-76.434	6040000740
-13.8894	-38.9429	undefined
-15.323	-43.665	6040595210
-22.791	-53.349	6040814830
-22.953	-50.528	6040752470
-21.184	-49.123	6040752460
-22.639	-52.16	6040752470
-22.639	-52.16	6040752470
4.673	-73.113	6040102250
-4.87472	-43.3469	6040008320
-22.531	-52.027	6040752470
-22.531	-52.027	6040752470
-12.991	-38.616	undefined
-25.092	-52.495	6040814830
-25.621	-52.6208	6040814830
-23.071	-50.362	6040752470
-13.41	-41.633	6040012580
-22.603	-52.16	6040752470
-20.214	-46.381	6040639920
-21.184	-49.123	6040752460
-21.7792	-48.5306	6040752460
-4.87472	-43.3469	6040008320
-22.546	-52.028	6040752470
-22.644	-51.446	6040752470
-23.771	-46.766	6040752460
-23.055	-50.868	6040752470
-21.327	-47.2388	6040709820
-15.3392	-40.6515	6040012590
-22.6636	-43.0867	6040013760
-6.60189	-40.1246	6040009770
-14.343	-39.463	6040012580
1.06075	-61.85	6040280400
-22.639	-52.16	6040752470
-23.506	-45.034	undefined
-29.1894	-49.9034	6040014330
-23.189	-50.966	6040752470
-3.1	-60.0167	6040280400
-13.8894	-38.9429	undefined
-22.944	-50.527	6040752470
7.019	-75.908	6040000740
-22.614	-45.514	6040709820
-24.616	-46.133	undefined
-22.639	-52.16	6040752470
-22.661	-51.381	6040752470
-15.6993	-47.7021	6040709810
-28.634	-51.615	6040015560
-21.235	-43.514	6040013750
7.008	-75.065	6040000740
-0.41667	-64.7831	6040280400
-4.89167	-43.4147	6040008320
-23.124	-52.451	6040814830
-22.936	-50.262	6040752470
-22.936	-50.262	6040752470
7.02208	-75.0576	6040000740
5.33147	-75.0775	6040000740
-3.395	-44.36	6040008320
-22.374	-41.721	undefined
-18.951	-42.361	6040013420
-10.02	-37.118	6040011780
-22.786	-45.456	6040013750
-29.712	-50.217	6040014330
-24.108	-46.859	6040014330
-15.1147	-47.0461	6040345000
-15.1147	-47.0461	6040345000
-0.22639	-66.4161	6040280400
0.10072	-67.122	6040280400
-23.521	-50.956	6040752470
-22.531	-52.027	6040752470
7.66667	-59.2333	undefined
-11.402	-66.412	6040285990
-17.602	-44.667	6040639920
-22.639	-52.16	6040752470
-23.547	-45.087	6040013760
-4.87472	-43.3469	6040008320
-19.022	-42.122	6040013420
-3.096	-59.58	6040285930
-9.0	-34.59	undefined
-13.5708	-41.6097	6040012580
-30.2792	-50.8481	6040014330
-3.85	-32.45	undefined
-32.5988	-53.2414	6040015940
-17.9715	-38.7015	undefined
-2.94	-44.2408	6040008320
-27.265	-54.0526	6040016760
-23.071	-50.362	6040752470
-13.8894	-38.9429	undefined
-24.108	-46.859	6040014330
-22.6	-45.161	6040013750
-22.783	-45.45	6040013750
3.67	-43.11	undefined
0.94908	-62.929	6040280400
-22.916	-49.992	6040752470
-23.189	-50.966	6040752470
-19.018	-42.121	6040013420
-14.337	-43.825	6040562020
-13.0099	-38.5322	undefined
-22.766	-53.258	6040814830
-32.1294	-52.1521	6040015950
21.38	112.22	undefined
-23.783	-54.312	6040814830
-20.287	-43.632	6040639920
-23.5267	-45.8198	6040752460
-17.8881	-40.3094	6040012800
-23.521	-50.956	6040752470
-16.095	-40.002	6040012790
-5.823	-63.288	6040280410
4.912	-73.081	6040102250
-22.916	-49.992	6040752470
-13.8894	-38.9429	undefined
-21.107	-50.265	6040752460
-23.071	-50.362	6040752470
7.02108	-75.0587	6040000740
5.33147	-75.0775	6040000740
3.882	-76.35	6040000740
-22.4506	-49.2408	6040752470
-2.94	-44.2408	6040008320
-22.936	-50.262	6040752470
-22.639	-52.16	6040752470
-23.513	-50.953	6040752470
-9.46441	-40.5728	6040011780
-22.546	-52.028	6040752470
-22.944	-50.527	6040752470
6.774	-75.08	6040000740
-24.7569	-48.0687	6040014330
-14.8104	-40.1601	6040012580
-3.85	-32.45	undefined
-9.36412	-56.7793	6040262220
-22.639	-52.16	6040752470
-22.6503	-53.0788	6040752470
-14.8084	-39.6536	6040012590
-23.513	-50.953	6040752470
-24.144	-46.712	6040014330
-23.369	-46.024	6040013750
-1.84123	-57.0721	6040262110
-20.9246	-40.7521	undefined
-3.85	-32.45	undefined
-22.935	-50.262	6040752470
-9.938	-67.88	6040280410
-24.268	-47.383	6040014330
-21.0129	-49.6903	6040752460
-16.588	-42.815	6040012790
-23.071	-50.362	6040752470
-22.546	-52.028	6040752470
-22.639	-52.16	6040752470
-22.944	-50.527	6040752470
6.398	-76.713	6040000010
6.497	-74.398	6040000740
6.797	-75.139	6040000740
-16.2994	-40.7872	6040012790
-16.1661	-45.6727	6040595200
-15.5058	-47.9784	6040345000
-15.5731	-47.9395	6040345000
-22.639	-52.16	6040752470
14.35	-80.326	undefined
6.943	-75.134	6040000740
-23.442	-45.191	6040013760
-25.4198	-54.5356	6040814830
-13.73	-53.032	6040239820
-15.7355	-47.9185	6040709810
-20.168	-46.251	6040639920
-23.521	-50.956	6040752470
-5.01556	-62.9828	6040280410
-11.395	-66.41	6040285990
0.10072	-67.122	6040280400
5.54069	-75.1321	6040000740
6.39817	-76.7133	6040000010
-15.215	-39.521	6040012590
-2.47703	-60.8064	6040280400
-15.8499	-47.387	6040639910
-22.584	-45.169	6040013750
-23.071	-50.362	6040752470
-4.217	-55.891	6040262220
-25.35	-51.06	6040814830
-29.394	-50.414	6040014330
-13.0099	-38.5322	undefined
-19.633	-44.107	6040639920
-2.94	-44.2408	6040008320
-26.352	-45.139	undefined
-29.173	-50.103	6040014330
-23.071	-50.362	6040752470
0.271	-66.639	6040280400
5.091	-75.868	6040000740
-23.506	-45.034	undefined
-23.071	-50.362	6040752470
3.80822	-49.6713	undefined
-30.1045	-51.7226	6040015560
-23.071	-50.362	6040752470
-13.8894	-38.9429	undefined
-11.393	-66.408	6040285990
-22.786	-45.456	6040013750
-19.978	-41.714	6040013420
3.883	-76.348	6040000740
-27.2638	-54.0541	6040016760
-22.909	-49.996	6040752470
-22.644	-51.446	6040752470
-22.531	-52.027	6040752470
-20.0	-42.0	6040013420
7.16253	-73.551	6040000740
-20.408	-40.915	6040013430
-12.372	-41.518	6040011790
-17.984	-44.169	6040639920
5.572	-75.074	6040000740
-1.71782	-57.3686	6040262110
-4.87472	-43.3469	6040008320
-3.395	-44.36	6040008320
-23.055	-50.868	6040752470
-15.5272	-39.5	6040012590
-15.884	-52.107	6040527680
-15.5324	-47.7111	6040345000
-6.36194	-44.3489	6040008320
-3.395	-44.36	6040008320
-18.986	-42.216	6040013420
-22.639	-52.16	6040752470
-23.863	-46.152	6040014330
-13.085	-50.25	6040527680
-24.5904	-48.275	6040014330
-22.7914	-53.3494	6040814830
-3.16369	-59.9119	6040280410
-22.639	-52.16	6040752470
-18.95	-39.725	undefined
-26.15	-51.6	6040814830
-26.15	-51.6	6040814830
-6.36194	-44.3489	6040008320
-18.996	-42.225	6040013420
-3.533	-80.228	6040032290
-11.267	-66.297	6040285990
-15.646	-47.6934	6040709810
-23.525	-45.788	6040752460
-22.639	-52.16	6040752470
6.043	-74.605	6040000740
-13.255	-76.3059	undefined
-23.068	-50.859	6040752470
-22.909	-49.996	6040752470
0.60525	-63.357	6040280400
-13.8641	-53.2589	6040239820
-15.672	-44.637	6040595200
-22.944	-50.527	6040752470
-22.953	-50.528	6040752470
-22.936	-50.262	6040752470
-11.393	-66.408	6040285990
-22.639	-52.16	6040752470
-14.6832	-39.4526	6040012590
6.42556	-76.7633	6040000010
0.0089	-66.9266	6040280400
5.083	-73.068	6040102250
-23.506	-45.034	undefined
-16.095	-40.002	6040012790
-10.058	-67.857	6040280410
-23.189	-50.966	6040752470
-17.8157	-42.6578	6040012790
-23.055	-50.868	6040752470
-21.6241	-47.8063	6040709820
-2.94	-44.2408	6040008320
-16.597	-42.838	6040012790
-20.144	-46.639	6040639920
-11.267	-66.297	6040285990
5.349	-74.845	6040000740
-24.7161	-47.6912	6040014330
-24.4139	-46.9897	undefined
-0.55194	-64.8017	6040280400
-25.058	-47.887	undefined
-22.936	-50.262	6040752470
-7.235	-80.3735	undefined
-23.527	-45.762	6040752460
-53.595	-37.097	undefined
-9.0	-34.59	undefined
-13.0099	-38.5322	undefined
-17.944	-47.969	6040709810
-23.556	-45.148	undefined
-3.69	-73.27	6040280410
-22.909	-49.996	6040752470
-9.0	-34.59	undefined
-20.941	-64.259	6040814820
-14.605	-40.1026	6040012580
-1.74	-69.15	6040280410
-21.0129	-49.6903	6040752460
-21.0129	-49.6903	6040752460
