"lat"	"lon"
-13.8894	-38.9429
-22.916	-49.992
-16.993	-56.436
6.839	-75.19
6.914	-75.142
-16.7722	-41.0496
-26.352	-45.139
-22.639	-52.16
-22.661	-51.381
6.83233	-76.8087
6.508	-74.398
-22.1811	-41.3944
-23.513	-50.953
-4.89086	-43.415
-13.2562	-76.3147
-5.01556	-62.9828
-22.786	-45.456
-11.108	-66.598
6.398	-76.713
-11.03	-66.09
-9	-34.59
-14.686	-39.274
-25.4198	-54.5356
-32.5988	-53.2414
-23.4844	-45.1704
3.5587	-79.946
4.701	-73.083
-0.4	-65.2
-22.962	-44.559
-18.0139	-40.5994
-20.342	-46.787
-2.94	-44.2408
3.68763	-59.9504
-3.12	-64.78
-14.7238	-39.1711
-23.506	-45.034
-23.068	-50.859
-23.189	-50.966
6.497	-74.398
-5.10553	-36.6256
-53.727	-41.49
-20.12	-43.401
-12.97	-38.52
3.467	-60.297
-10.098	-78.182
-32.0885	-52.225
-22.639	-52.16
-24.7569	-48.0687
-22.7634	-48.2616
-23.6416	-51.8593
-22.7176	-53.291
-19.9343	-40.13
-23.071	-50.362
3.63394	-59.8952
-11.0322	-50.9415
-22.639	-52.16
-25.4198	-54.5356
-14.6314	-40.087
-32.748	-52.495
-22.378	-47.427
-11.267	-66.297
-22.786	-45.456
-3.85	-32.45
7.5	-59.55
-11.395	-66.41
-25.105	-47.781
-22.639	-52.16
-31.8802	-51.862
-23.404	-45.064
-0.382222	-65.2128
-24.3916	-47.8352
-15.747	-47.9505
-28.556	-49.494
-13.8894	-38.9429
-22.944	-50.527
-3.85	-32.45
-6.60189	-40.1246
6.943	-75.134
-22.6397	-48.0531
-23.5112	-45.8591
2.79952	-60.6667
-23.0994	-44.7059
-22.935	-50.262
-15.672	-44.637
-16.591	-42.89
-16.466	-58.153
-22.786	-45.456
-18.02	-40.5142
-22.916	-49.992
-22.639	-52.16
-23.071	-50.362
3.522	-76.2428
-9.925	-37.123
-20.342	-46.787
-15.8866	-52.0423
7.008	-75.065
-22.6321	-48.1751
-11.947	-77.164
1.18446	-66.8365
-26.2518	-48.6156
-16.095	-40.002
-12.543	-41.381
-14.8084	-39.6536
-23.189	-50.966
7.66667	-59.2333
-8.332	-63.483
-23.513	-50.953
-13.4121	-39.0242
-22.944	-50.527
-3.87	-73.23
-22.944	-50.527
-23.071	-50.362
-22.639	-52.16
-22.944	-50.527
-22.639	-52.16
-17.7267	-40.7356
-13.41	-41.633
-18.191	-45.248
-22	-41.333
-23.506	-45.034
-13.8894	-38.9429
-24.4139	-46.9897
-3.85	-32.45
-24.3916	-47.8352
-24.58	-53.16
-18.754	-43.447
-15.672	-44.637
-22.953	-50.528
-14.832	-40.103
1.65166	-69.2068
-22.944	-50.527
6.85	-75.183
-22.6	-45.161
-15.755	-47.9734
-3.1	-60.0167
-10.837	-65.859
5.184	-75.464
-15.7269	-47.9189
-22.644	-51.446
-13.8894	-38.9429
-25.9	-53.16
-22.0438	-53.7274
-23.664	-46.045
-32.0885	-52.225
-16.152	-45.694
-22.944	-50.527
5.572	-75.074
-19.011	-43.372
-24.182	-46.843
-3.85	-32.45
-15.7871	-47.4502
-13.8894	-38.9429
-5.51317	-81.2787
-20.3996	-50.3203
-13.2179	-76.3354
8.735	-74.465
6.491	-74.405
-21.327	-47.2388
5.669	-74.793
-0.26	-91.4
-27.265	-54.054
-0.3	-89.95
-23.124	-52.451
-13.085	-50.25
-8.504	-74.806
-15.8866	-52.0423
-23.189	-50.966
6.832	-76.809
-23.547	-45.087
-1.84123	-57.0721
-3.71	-73.31
-22.374	-41.721
-22.661	-51.381
-3.169	-59.912
-11.267	-66.297
-20.9471	-48.1478
-29.174	-50.117
-16.095	-40.002
-23.513	-50.953
-15.356	-56.115
-17.429	-43.608
-23.189	-50.966
-18.191	-45.248
-25.23	-52.22
-17.9819	-40.1208
-25.441	-48.874
-23.547	-45.087
0.32547	-64.1345
-21.322	-42.96
-20.248	-46.64
-22.944	-50.527
-16.4	-57.42
3.94888	-67.9295
-14.6982	-40.0647
-22.6636	-43.0867
-22.374	-41.721
-19.202	-42.361
-15.0756	-40.7028
-3.395	-44.36
-16.588	-42.815
0.3	-89.95
-18.228	-45.248
-23.25	-46.9667
-16.597	-42.839
3.94888	-67.9295
-15.855	-52.523
-17.0994	-48.7615
-19.934	-40.13
-20.079	-41.733
-9	-34.59
-16.773	-64.795
-25.56	-51.23
-0.5435	-52.6803
-22.935	-50.262
-9	-34.59
-11.669	-50.85
-30.902	-52.089
-18.81	-45.14
-24.7569	-48.0687
-3.87	-73.23
-7.52917	-35.9987
-19.022	-42.122
-9	-34.59
-22.8902	-48.4893
-22.9114	-48.4879
-22.546	-52.028
-4.89086	-43.415
6.39817	-76.7133
-22.639	-52.16
4.848	-73.068
10.16	67.26
-23.506	-45.034
-23.189	-50.966
-32.11	-52.346
-18.477	-54.851
-0.26	-91.4
-16.054	-57.809
-0.860917	-48.1277
-23.189	-50.966
-29.514	-56.725
-22.935	-50.262
-15.546	-52.436
-27.5	-53.1
-22.546	-52.028
-15.672	-44.637
-30.0031	-51.2677
-3.85	-32.45
-13.2263	-76.321
-19.022	-42.122
-15.672	-44.637
-21.1931	-49.1228
-0.351917	-79.2145
-23.521	-50.956
-19.156	-42.231
15.67	114.37
-18.974	-43.372
-13.8894	-38.9429
-15.7269	-47.9189
-19.2825	-43.7297
21.38	112.22
-19.081	-42.159
-22.4489	-45.3464
-3.04	-64.86
7.637	-66.318
-22.944	-50.527
-12.99	-38.61
8.5401	77.1414
-24.4139	-46.9897
-2.62289	-60.9989
3.01905	-49.7378
-22.6692	-53.0847
-20.4335	-51.2614
-23.506	-45.034
-13.2179	-76.3354
3.872	-76.434
-25.537	-54.353
-8.607	-74.801
-16.773	-64.795
-27.1925	-49.3056
-21.8074	-48.8711
-6.36194	-44.3489
-9	-34.59
1.46597	-56.8286
-19.44	-45.27
-23.783	-54.312
-22.639	-52.16
-11.947	-77.164
-14.95	-47.599
-19.878	-45.435
-24.0735	-52.2911
3.872	-76.434
-22.639	-52.16
-24.5617	-48.6683
-9.37007	-38.2186
-5.65819	-37.7715
-22.166	-43.296
-22.639	-52.16
-14.69	-39.1933
-5.65819	-37.7715
-20.079	-41.733
-14.351	-57.552
-22.944	-50.527
8.701	-74.466
7.5	-59.55
-3.7517	-73.2872
6.838	-75.176
-2.02386	-56.7823
-23.506	-45.034
-23.506	-45.034
-22.639	-52.16
-8.44	-38.07
1.69086	-57.4222
-4.99722	-62.9939
-23.2911	-51.2337
-22.374	-41.721
-5.10808	-36.3382
-53.922	-35.922
-3.395	-44.36
-25.105	-47.781
7.65	-59.3
-3.37	-64.71
-23.73	-45.733
-27.521	-51.836
6.838	-75.176
7.211	-75.588
-13.6326	-41.8291
-4.89167	-43.4147
-22.546	-52.028
4.1364	-72.9294
-24.191	-46.849
-21.0667	-50.115
-5.54	-37.29
-19	-43
7.65	-59.3
-21.9266	-47.3675
-21.678	-41.28
-22.635	-52.822
-18.271	-52.843
-24.5965	-48.2231
-22.6	-45.161
-2.4875	-61.1061
7.68333	-59.2333
-22.783	-45.467
-19.934	-40.13
-25.058	-47.887
-17.7431	-40.7947
-21.0129	-49.6903
-13.9925	-41.6922
-22.1672	-44.13
-13.4097	-41.6337
-22.936	-50.262
-13.1877	-76.3624
-11.419	-66.369
8.22	-72.53
-17.8975	-40.6858
-22.916	-49.992
-13.8894	-38.9429
-1	-90.9
-23.189	-50.966
-22.791	-53.349
-19.6833	-48.6691
-5.54	-37.29
6.914	-75.142
-23.506	-45.034
-17.984	-44.169
-15.672	-44.637
-25.3779	-49.8054
-22.7914	-53.3494
3.80822	-49.6713
-21.262	-63.459
6.914	-75.142
-26.2513	-48.6151
-12.81	-38.64
-24.207	-47.477
-21.2192	-41.3106
-22.935	-50.262
-16.152	-45.694
-53.577	-37.869
-7.19951	-40.1292
-22.1811	-41.3944
-0.18	-90.85
-26.35	-49.1278
-23.391	-50.996
-13.272	-52.247
-5.65	-35.581
-24.5617	-48.6683
-17.8014	-48.372
-17.8014	-48.372
-23.6416	-51.8593
-31.8802	-51.862
-13.2046	-76.3457
-23.506	-45.034
-6.60189	-40.1246
0.917061	-29.3454
-3.09447	-54.9309
-17.049	-42.456
-22.661	-51.381
-5.04167	-63.0164
-20.4032	-48.6357
-18.118	-43.526
-27.265	-54.0526
-16.166	-45.673
-22.909	-49.996
-15.5461	-47.8615
6.426	-76.763
-17.12	-48.74
-23.395	-45.121
-15.6717	-47.9542
-24.144	-46.712
-22	-41.333
-22.718	-53.291
-15.7486	-47.8209
-25.6	-53.18
-14.605	-40.1026
-13.3988	-44.3337
-2.14444	-79.1225
21.38	112.22
1.18446	-66.8365
-22.451	-49.241
-15.5959	-47.8886
-16.587	-42.854
-18.933	-43.447
7.51667	-59.55
-27.5592	-51.5508
-22.7296	-53.3178
-22.644	-51.446
-3.16369	-59.9119
-26.15	-48.55
-32.0885	-52.225
0.3	-89.95
-23.506	-45.034
-22.374	-41.721
-22.531	-52.027
3.872	-76.434
-15.5324	-47.7111
-15.672	-44.637
7.052	-75.084
-53.841	-39.258
-4.552	-56.289
0.94908	-62.929
-22.944	-50.527
-22	-41.333
-22.9904	-48.4272
-3.85	-32.45
5.61084	-48.1311
-23.391	-50.996
-4.552	-56.289
-25.105	-47.781
6.909	-75.176
-1	-90.9
-1.017	-90.867
-23.071	-50.362
5.42	-69.42
-15.6052	-47.6928
-15.672	-44.637
-22.3642	-47.5136
-23.124	-52.451
6.49722	-74.3981
-19.764	-45.404
-23.1997	-44.7239
-22.639	-52.16
-22.644	-51.446
-29.72	-50.199
-23.207	-50.947
-22.944	-50.527
3.881	-76.346
-30.741	-51.774
0.25	-69.833
-22.657	-44.764
-23.0128	-47.9977
-3.86533	-33.8178
-26.352	-45.139
-29.21	-50.239
-17.602	-44.667
-3.16	-72.25
-3.85	-32.45
-22.5342	-43.0386
-22.531	-52.027
-23.189	-50.966
-22.944	-50.527
-24.616	-46.133
-13.1877	-76.3624
-13.8894	-38.9429
-30.285	-51.3
-23.484	-51.078
-24.5705	-48.6713
-14.9117	-39.1433
-5.886	-50.532
-5.053	-63.011
-22.6636	-43.0867
-23.408	-45.073
-12.81	-38.64
-9	-34.59
-14.154	-56.095
-24.0735	-52.2911
7.5	-59.55
-23.068	-50.859
-23.513	-50.953
-22.639	-52.16
-21.3469	-47.6332
7.211	-75.588
-3.85	-32.45
-2.89497	-41.6714
-25.2992	-49.4108
-3.843	-52.736
-10.009	-67.882
4.831	-73.156
-22.935	-50.262
-19.018	-42.121
7.666	-66.328
6.404	-76.752
-15.7169	-47.8657
-13.0142	-38.5317
-23.506	-45.034
-6.57958	-37.2554
0.32547	-64.1345
2.51	-42.735
-22.7856	-48.4815
-15.5131	-41.236
-22.936	-50.262
-22.365	-64.118
-20.9246	-40.7521
-17.3134	-43.2074
-22.546	-52.028
6.785	-75.146
-23.442	-45.191
-22.6321	-48.1675
-24.0735	-52.2911
-8.44	-38.07
21.38	112.22
3.67	-43.11
-23.071	-50.362
-23.391	-50.996
-23.189	-50.966
-13.8894	-38.9429
-22.639	-52.16
-21.1931	-49.1228
-17.334	-43.233
-22.486	-44.924
-14.69	-39.1933
-28.6097	-49.5545
-16.277	-55.988
-12.952	-51.874
-15.917	-52.25
-15.672	-44.637
-26.3667	-48.6662
-11.7907	-39.4002
-23.765	-45.684
-2.94	-44.2408
-3.85	-32.45
-15.5324	-47.7111
-13.8894	-38.9429
7.106	-75.116
-6.54533	-80.9547
-23.513	-50.953
-22.7856	-48.4815
-7.45	-35.91
-17.3967	-44.1255
-2.66478	-56.0975
-13.8894	-38.9429
-14.95	-47.599
-0.933	-52.542
-15.5731	-47.9395
6.508	-74.398
-24.2122	-47.4838
-24.3916	-47.8352
-2.94	-44.2408
-7.14933	-35.1216
-14.659	-39.223
-15.672	-44.637
4.673	-73.113
-23.774	-45.956
0.96902	-61.9006
3.94888	-67.9295
3.467	-60.297
-16.1183	-57.7425
-4.87472	-43.3469
-6.57978	-37.256
-23.513	-50.953
-19.978	-41.714
-32.0702	-52.1608
-4.89167	-43.4147
-17.7383	-40.86
-22.378	-47.427
-31.8053	-52.4191
-17.05	-42.772
-24.3916	-47.8352
-23.506	-45.034
-27.963	-55.337
-12.97	-38.52
-22.639	-52.16
-24.1636	-46.3403
-1.61	-54.38
-3.85	-32.45
-15.6337	-47.8676
-23.374	-46.053
-26.15	-51.6
-23.055	-50.868
-22.936	-50.262
-22.936	-50.262
-24.5705	-48.6713
-14.832	-40.103
-3.7517	-73.2872
-22.639	-52.16
-15.5324	-47.7111
-3.16369	-59.9119
-22.584	-45.169
-24.0735	-52.2911
-3.12	-64.78
-14.2483	-39.3575
-23.506	-45.034
-25.621	-52.6208
-22.639	-52.16
-23.5	-45.165
-22.791	-53.349
-16.382	-42.476
-0.26	-91.4
-23.071	-50.362
6.04889	-75.6192
-22.451	-49.241
-23.6416	-51.8593
6.839	-75.191
-3.395	-44.36
-23.513	-50.953
-19.022	-42.122
-15.6545	-47.4058
-15.482	-47.342
-22.944	-50.527
-22.8674	-43.2243
-23.506	-45.034
-23.863	-46.152
-16.466	-58.153
-6.416	-35.126
-21.6241	-47.8063
-25.508	-48.876
-22.869	-48.368
-10.837	-65.858
-21.327	-47.239
-24.48	-51.54
-3.69	-73.27
-23.189	-50.966
10.48	-67.81
-14.5677	-40.072
-4.217	-55.891
2.79952	-60.6667
-20.248	-46.64
-16.588	-42.815
5.40922	-74.6933
-22.6503	-53.0916
-28.7981	-49.7157
0.33461	-65.6384
4.673	-73.113
-24.5904	-48.275
-15.5797	-39.4103
-22.639	-52.16
-17.7706	-48.6557
-3.85	-32.45
-22.944	-50.527
6.867	-75.838
-17.6597	-40.6544
0.96902	-61.9006
-18.92	-52.044
-17.984	-44.169
3.872	-76.434
7.51667	-59.55
-6.684	-69.867
4.701	-73.083
-31.8053	-52.4191
-23.863	-46.152
-25.058	-47.887
-19.156	-42.231
-3.814	-52.637
3.872	-76.434
-12.195	-64.5439
-22.639	-52.16
-23.547	-45.087
-23.0243	-48.8281
7.65	-59.2333
4.848	-73.067
-20.348	-46.07
-22.639	-52.16
-23.5	-45.165
-22.639	-52.16
-15.582	-47.506
-15.1473	-39.6967
-14.8084	-39.6536
-29.6881	-50.5692
0.88777	-59.5744
-25.528	-48.798
-16.382	-42.476
-22.916	-49.992
-14.664	-39.224
-22.935	-50.262
-23.513	-50.953
-15.7369	-47.9151
-16.7405	-42.5712
-13.41	-41.633
-9	-34.59
-23.1997	-44.7239
-23.506	-45.034
-22.4489	-45.3464
-23.189	-50.966
-19.002	-42.231
7.829	-21.417
-13.8894	-38.9429
-22.769	-45.99
-16.599	-42.835
7.742	-34.82
6.867	-75.838
5.597	-75.836
7.026	-75.055
-23.513	-50.953
-22.936	-50.262
-8.87017	-64.0701
-30.285	-51.3
-2.94	-44.2408
-16.741	-42.571
-22.265	-48.229
-14.5816	-40.0072
-22.546	-52.028
-22.639	-52.16
-18.5689	-52.0856
-30.1045	-51.7226
-1.13117	-61.8189
-22.944	-50.527
-4.552	-56.289
-22.944	-50.527
-5.9669	-35.1287
-23.863	-46.152
-22.661	-51.381
-23.189	-50.966
-22.944	-50.527
-15.7169	-47.8657
-3.559	-79.946
-15.5324	-47.7111
-22.374	-41.721
-23.071	-50.362
-22.639	-52.16
-6.95	-34.85
-22.639	-52.16
-23.863	-46.152
-21.891	-40.709
-6.41494	-38.8731
-21.6241	-47.8063
6.497	-74.398
21.38	112.22
1.65166	-69.2068
-22.639	-52.16
-16.382	-42.476
-22.909	-49.996
-21.624	-47.806
4.704	-73.082
-11.947	-77.164
-3.841	-52.696
-22.639	-52.16
-3.55639	-38.8428
-23.189	-50.966
-3.15	-59.9
-0.119722	-64.0964
-31.8053	-52.4191
-23.564	-45.309
-16.095	-40.002
1.73088	-61.054
-22.639	-52.16
7.163	-73.551
-3.16	-72.25
-16.993	-56.436
-25.442	-51.455
-22.944	-50.527
-22.6636	-43.0867
-4.89167	-43.4147
6.50774	-74.397
-22.614	-45.514
-11.947	-77.164
6.39817	-76.7133
-9	-34.59
-4.217	-55.891
-22.944	-50.527
-22.6636	-43.0867
-2.94	-44.2408
-20.598	-49.12
-9	-34.59
-18.725	-44.352
-24.52	-50.14
-25.508	-48.876
-21.891	-40.709
-24.5617	-48.6683
-31.5272	-51.291
-5.65819	-37.7715
-10.756	-65.907
6.985	-75.09
-27.6031	-51.4654
-11.947	-77.164
-3.169	-59.912
-25.3367	-49.8531
-23.506	-45.034
-23.189	-50.966
-13.2531	-76.3087
-24.93	-54.293
-13.064	-41.298
-15.5968	-47.9088
-22.944	-50.527
-31.8053	-52.4191
-13.8894	-38.9429
-13.8894	-38.9429
-12.372	-41.518
-25.603	-49.128
-18.591	-57.549
-5.51317	-81.2787
-14.6373	-40.0583
-16.634	-42.295
-13.255	-76.3059
-17.448	-44.021
-22.639	-52.16
-24.0894	-46.849
1.335	-62.2839
1.06075	-61.85
-24.0886	-46.7319
-31.7784	-52.2314
-30.2869	-50.7911
-19.018	-42.121
6.50774	-74.397
-25.55	-54.524
-10.756	-65.907
-22.639	-52.16
-22.639	-52.16
-23.863	-46.152
-19.34	-43.638
-22.8674	-43.2243
-22.935	-50.262
-23.071	-50.362
-2.175	-58.174
-15.7355	-47.9185
-22.6326	-53.0526
-31.2917	-51.0815
31.3548	-84.2257
-2.94	-44.2408
-3.7634	-73.2458
-14.2483	-39.3575
-19.9526	-40.1654
-3.395	-44.36
-23.506	-45.034
-23.863	-46.152
-53.63	-40.902
-15.672	-44.637
-23.863	-46.152
-25.058	-47.887
-29.5839	-50.2809
-19.289	-43.192
-22.3642	-47.5136
-23.5238	-45.8896
-14.337	-43.825
-8.79433	-62.7784
-23.5	-45.165
6.497	-74.398
-3.85	-32.45
-24.616	-46.133
-18.996	-42.225
-22.935	-50.262
-23.521	-50.956
-25.543	-52.298
-8.01886	-36.0793
-22.916	-49.992
1.06075	-61.85
-13.8894	-38.9429
-21.2456	-48.2973
-23.8214	-45.3536
-22.944	-50.527
-9	-34.59
-13.8894	-38.9429
-17.7431	-40.7947
-13.474	-38.914
-23.5112	-45.8591
-15.3392	-40.6515
-15.768	-52.088
7.008	-75.065
-23.189	-50.966
10.3884	-64.3512
-16.606	-56.456
-24.144	-46.712
-53.87	-38.687
-2.94	-44.2408
-22.8204	-48.1041
-23.15	-48.2667
-22.936	-50.262
-4.89086	-43.415
-4.36	-70.211
-22.766	-53.258
-14.5816	-40.0072
-23.521	-50.956
-20.312	-43.567
-22.944	-50.527
-22	-41.333
-21.107	-50.2646
-29.1768	-49.9716
16.1	114.02
-5.053	-63.011
-17.289	-44.786
-20.6036	-41.2033
-3.74	-73.25
1.2382	-79.6726
-4.552	-56.289
-13.4097	-41.6337
-22.7914	-53.3494
-23.405	-45.064
-22.935	-50.262
-22.909	-49.996
6.49722	-74.3981
-22.6759	-45.6829
-29.514	-56.725
-14.7259	-40.1284
-19.934	-40.13
0.96902	-61.9006
0.917061	-29.3454
-13.2531	-76.3087
7.65	-59.2333
-14.969	-59.983
-3.85	-32.45
-22.909	-49.996
-16.993	-56.436
-1.13117	-61.8189
7.5	-59.55
8.864	-74.452
0.158967	-79.2434
-4.62056	-43.4636
-11.402	-66.412
-3.395	-44.36
1.06075	-61.85
-24.562	-48.668
6.508	-74.398
-19.3216	-43.6658
-23.506	-45.034
-9	-34.59
-13.1877	-76.3624
-3.395	-44.36
-23.863	-46.152
-21.98	-53.714
-17.695	-40.77
-22.6	-45.161
-20.0854	-50.9831
-22.8691	-48.3676
-22.7914	-53.3494
6.838	-75.176
0.917061	-29.3454
-6.02583	-44.2492
-2.94	-44.2408
-10.326	-58.3573
-3.78333	-80.9822
-9	-34.59
-11.267	-66.297
-24.1008	-46.7309
-23.4786	-45.2844
-0.33611	-65.3089
-23.068	-50.859
-20.248	-46.64
-22.614	-45.514
-31.9461	-52.76
-2.72	-55.6
-15.0944	-39.3514
-17.05	-42.772
-3.85	-32.45
-9	-34.59
4.912	-73.081
-31.5272	-51.291
-22.639	-52.16
-22.7914	-53.3494
-14.973	-57.745
-11.402	-66.412
-16.599	-42.927
-9.243	-64.391
0.339	-66.735
-23.189	-50.966
-18.9676	-42.3183
1.83191	-57.0733
31.0433	-86.1014
-4.89086	-43.415
-24.182	-46.843
-3.395	-44.36
-21.4658	-44.3669
7.66667	-59.2333
-4.89167	-43.4147
-22.909	-49.996
-4.217	-55.891
-0.43083	-64.7628
-5.9669	-35.1287
1.72333	-69.1401
3.522	-76.2428
-22.639	-52.16
-0.59	-79.36
-4.87472	-43.3469
-2.94	-44.2408
-23.055	-50.868
-15.6462	-47.8755
-22.916	-49.992
-19.986	-41.716
-9	-34.59
-25.692	-48.574
-22.944	-50.527
-22.935	-50.262
-23.189	-50.966
-25.117	-49.916
-23.024	-48.828
-4.87	-73.65
-0.69667	-63.2369
-12.286	-76.48
-23.506	-45.034
-22.898	-48.389
-22.935	-50.262
-13.8894	-38.9429
-22.944	-50.527
4.02883	-67.7046
-11.414	-66.396
-23.6558	-46.8311
-14.5816	-40.0072
-22.6636	-43.0867
-0.26	-91.4
-22.023	-43.169
-10.098	-78.182
-15.4309	-39.6596
-15.8866	-52.0423
-22.944	-50.527
6.497	-74.398
-22.374	-41.721
-7.25519	-39.433
-22.944	-50.527
-6.36194	-44.3489
3.542	-59.917
-21.2936	-46.4853
-5.51317	-81.2787
-3.69	-73.27
-1.28	-90.5
-4.552	-56.289
-15.6052	-47.6928
-22.944	-50.527
-22.6503	-53.0916
-23.506	-45.034
-23.506	-45.034
4.95772	-75.856
-20.146	-46.67
-9	-34.59
-13.8894	-38.9429
-31.9461	-52.76
-13.1877	-76.3624
3.87	-76.4024
-19.468	-43.868
-22.639	-52.16
-23.9383	-50.729
-14.2022	-42.2379
-13.2046	-76.3457
7.51667	-59.55
-3.69	-73.27
-22.8674	-43.2243
1.06075	-61.85
-22.639	-52.16
-15.712	-52.259
-17.984	-44.169
-22.632	-48.175
-18.95	-39.725
-15.356	-56.115
5.089	-75.854
-22.8902	-48.4893
-23.124	-52.451
-22.378	-47.427
5.898	-74.693
-22.7176	-53.291
-24.48	-51.54
-22.909	-49.996
-4.997	-62.994
-22.944	-50.527
-5.51317	-81.2787
-22.935	-50.262
7.66667	-59.2333
3.94888	-67.9295
-23.207	-50.947
-15.7355	-47.9185
-22.639	-52.16
-9	-34.59
-22.639	-52.16
-2.94	-44.2408
-21.891	-40.709
2.79952	-60.6667
3.94888	-67.9295
-3.1	-60.0167
-13.8894	-38.9429
-23.863	-46.152
-17.923	-57.461
-1.24639	-56.8861
4.912	-73.081
-31.8802	-51.862
-11.947	-77.164
-27.521	-51.836
-23	-43
1.06075	-61.85
-23.513	-50.953
-22.378	-47.427
-22.1811	-41.3944
-13.212	-76.3296
-25.058	-47.887
0.60525	-63.357
1.2382	-79.6726
-17.8808	-40.5631
-27.7465	-48.5275
-13.0099	-38.5322
6.985	-75.09
4.75	-73.063
0.94908	-62.929
-9	-34.59
-22.936	-50.262
-16.466	-58.153
-22.936	-50.262
-22.909	-49.996
-5.65	-35.581
-24.562	-48.668
-22.6	-45.161
-23.0994	-44.7059
-23.863	-46.152
-22.916	-49.992
-8.35056	-74.5767
-24.235	-47.2286
2.07564	-50.6096
-5.65819	-37.7715
-11.947	-77.164
-3.1	-60.0167
-3.1	-60.0167
-22.639	-52.16
0.36989	-67.3137
-22.639	-52.16
6.59519	-73.5734
6.404	-76.752
-24.116	-46.882
-23.217	-51.334
-14.8084	-39.6536
6.40378	-76.7519
-9	-34.59
-14.5816	-40.0072
-14.6516	-44.0919
-22.531	-52.027
-22.909	-49.996
-14.5214	-39.3344
-0.351917	-79.2145
-25.105	-47.781
-27.963	-55.337
-19.626	-44.489
-30.0031	-51.2677
-13.41	-41.633
-16.095	-40.002
-16.277	-55.988
3.522	-76.2428
-15.7285	-47.9109
-14.6832	-39.4526
-16.086	-39.619
-20.348	-46.068
-22.909	-49.996
-23.189	-50.966
-13.8894	-38.9429
-22.639	-52.16
4.711	-73.085
-22.655	-44.579
-4.87472	-43.3469
-23.071	-50.362
-22.944	-50.527
-29.172	-50.131
-27.265	-54.0526
-22.935	-50.262
-22.909	-49.996
-4.997	-62.994
3.522	-76.2428
-15.672	-44.637
5.035	-73.106
-26.3667	-48.6662
-22.2645	-43.1086
0.29011	-50.8879
-23.3291	-44.6818
-22.644	-51.446
-12.97	-38.52
-23.5123	-48.8605
-3.74	-73.25
-21	-40
-23.518	-45.894
-16.51	-41.334
-32.0702	-52.1608
-26.352	-45.139
-5.70333	-63.2936
-15.323	-43.665
-23.374	-46.053
-24.5	-54.2
-3.16	-72.25
-16.4339	-41.0219
-13.8894	-38.9429
-9.133	-45.897
4.858	-73.265
-22.7914	-53.3494
-6.36194	-44.3489
-23.506	-45.034
-15.6717	-47.9542
-25.4392	-51.4542
-3.16	-72.25
-23.863	-46.152
-4.174	-53.413
-19.115	-40.195
-23.189	-50.966
6.4972	-74.3981
-18.591	-57.549
7.258	-75.548
4.704	-73.082
31.3548	-84.2257
-22.916	-49.992
-27.963	-55.337
-20.287	-43.632
-17.984	-44.169
-22.044	-53.727
-17.585	-44.651
-22.944	-50.527
-24.7569	-48.0687
1.43628	-52.8033
-15.6018	-47.9112
6.838	-75.176
6.49722	-74.3981
-22.944	-50.527
-23.2306	-48.5328
-23.2306	-48.5328
-21.9313	-47.375
-24.0735	-52.2911
7.162	-73.551
-14.6511	-39.5739
-22.531	-52.027
-23.189	-50.966
3.872	-76.434
-13.8894	-38.9429
-15.323	-43.665
-16.51	-41.334
-22.639	-52.16
-22.639	-52.16
8.101	-74.775
-23.4456	-45.0898
-15.7369	-47.9151
-23.055	-50.868
-23.055	-50.868
-29.9939	-53.9369
-21.02	-52.12
-3.7517	-73.3163
-22.8691	-48.3676
-6.02583	-44.2492
-2.175	-58.174
-13.8894	-38.9429
4.912	-73.081
4.948	-73.48
-23.0005	-43.581
-23.408	-45.073
-0.26	-91.4
5.152	-75.832
-32.748	-52.495
-23.068	-50.859
-22.944	-50.527
-22.637	-44.616
-1.238	-79.673
-26.474	-49.169
-23.055	-50.868
0.39222	-61.6747
-23.447	-45.19
-23.506	-45.034
-29.245	-50.629
-23.055	-50.868
-21.146	-49.339
0.96902	-61.9006
-21.254	-43.199
-16.152	-45.694
-14.5677	-40.072
-22.639	-52.16
-23.4047	-45.064
-19.434	-57.052
-32.0702	-52.1608
-15.5781	-56.1664
3.80822	-49.6713
6.805	-75.138
-11.267	-66.297
-9.36412	-56.7793
-20.01	-43.969
-18.725	-44.352
-0.33611	-65.3089
-17.049	-42.456
-16.993	-56.436
-24.5617	-48.6683
-23.6558	-46.8311
-32.5543	-52.4955
-30.285	-51.3
-3.16	-72.25
-6.939	-60.528
-19.774	-45.463
4.701	-73.083
-22.933	-50.25
-24.3916	-47.8352
-23.6416	-51.8593
-25.4481	-50.2986
-53.627	-40.897
-27.4677	-48.4927
-1	-90.9
-23.521	-50.956
7.66667	-59.2333
7.353	-75.13
-26.15	-48.55
-32.0702	-52.1608
-15.149	-39.7303
-23.415	-50.452
-19.022	-42.122
-15.732	-47.9123
-17.984	-44.169
31.3548	-84.2257
-21.107	-50.2646
6.914	-75.142
-11.0887	-43.1328
-29.5874	-50.2703
-27.265	-54.0526
3.872	-76.434
-18.2714	-52.8429
-5.31083	-44.2475
-23.4047	-45.064
-14.0824	-39.1059
-9	-34.59
-30.285	-51.3
-22.944	-50.527
-23.25	-46.9667
-13.8894	-38.9429
-9.133	-45.897
6.805	-75.138
-22.6321	-48.1751
7.65	-59.3
-15.6993	-47.7021
6.932	-75.841
-24.7569	-48.0687
-23.521	-50.956
-3.86678	-33.802
